"ZipCode","Type","City","State","IsPrimaryCity"
"01865","POBox","NUTTING LAKE","MA","1"
"01866","POBox","PINEHURST","MA","1"
"01867","Standard","READING","MA","1"
"01876","Standard","TEWKSBURY","MA","1"
"01879","Standard","TYNGSBORO","MA","1"
"01880","Standard","WAKEFIELD","MA","1"
"01885","POBox","WEST BOXFORD","MA","1"
"01886","Standard","WESTFORD","MA","1"
"01887","Standard","WILMINGTON","MA","1"
"01888","POBox","WOBURN","MA","1"
"01889","Unique","NORTH READING","MA","1"
"01890","Standard","WINCHESTER","MA","1"
"01899","Unique","ANDOVER","MA","1"
"01901","Standard","LYNN","MA","1"
"01902","Standard","LYNN","MA","1"
"01903","POBox","LYNN","MA","1"
"01904","Standard","LYNN","MA","1"
"01904","Standard","EAST LYNN","MA","0"
"01905","Standard","LYNN","MA","1"
"01905","Standard","WEST LYNN","MA","0"
"01906","Standard","SAUGUS","MA","1"
"01907","Standard","SWAMPSCOTT","MA","1"
"01908","Standard","NAHANT","MA","1"
"01910","Unique","LYNN","MA","1"
"01913","Standard","AMESBURY","MA","1"
"01915","Standard","BEVERLY","MA","1"
"01921","Standard","BOXFORD","MA","1"
"01922","Standard","BYFIELD","MA","1"
"01922","Standard","NEWBURY","MA","0"
"01923","Standard","DANVERS","MA","1"
"01929","Standard","ESSEX","MA","1"
"01930","Standard","GLOUCESTER","MA","1"
"01931","POBox","GLOUCESTER","MA","1"
"01936","POBox","HAMILTON","MA","1"
"01937","POBox","HATHORNE","MA","1"
"01938","Standard","IPSWICH","MA","1"
"01940","Standard","LYNNFIELD","MA","1"
"01944","Standard","MANCHESTER","MA","1"
"01944","Standard","MANCHESTER BY THE SEA","MA","0"
"01945","Standard","MARBLEHEAD","MA","1"
"01949","Standard","MIDDLETON","MA","1"
"01950","Standard","NEWBURYPORT","MA","1"
"01951","Standard","NEWBURY","MA","1"
"01952","Standard","SALISBURY","MA","1"
"01952","Standard","SALISBURY BCH","MA","0"
"01952","Standard","SALISBURY BEACH","MA","0"
"01960","Standard","PEABODY","MA","1"
"01961","POBox","PEABODY","MA","1"
"01965","POBox","PRIDES CROSSING","MA","1"
"01965","POBox","PRIDES CRSSNG","MA","0"
"01966","Standard","ROCKPORT","MA","1"
"01969","Standard","ROWLEY","MA","1"
"01970","Standard","SALEM","MA","1"
"01971","POBox","SALEM","MA","1"
"01982","Standard","SOUTH HAMILTON","MA","1"
"01982","Standard","S HAMILTON","MA","0"
"01983","Standard","TOPSFIELD","MA","1"
"01984","Standard","WENHAM","MA","1"
"01985","Standard","WEST NEWBURY","MA","1"
"02018","POBox","ACCORD","MA","1"
"02018","POBox","HINGHAM","MA","0"
"02019","Standard","BELLINGHAM","MA","1"
"02020","POBox","BRANT ROCK","MA","1"
"02021","Standard","CANTON","MA","1"
"02025","Standard","COHASSET","MA","1"
"02026","Standard","DEDHAM","MA","1"
"02027","POBox","DEDHAM","MA","1"
"02030","Standard","DOVER","MA","1"
"02032","Standard","EAST WALPOLE","MA","1"
"02035","Standard","FOXBORO","MA","1"
"02035","Standard","FOXBOROUGH","MA","0"
"02038","Standard","FRANKLIN","MA","1"
"02040","POBox","GREENBUSH","MA","1"
"02040","POBox","SCITUATE","MA","0"
"02041","POBox","GREEN HARBOR","MA","1"
"02043","Standard","HINGHAM","MA","1"
"02044","Unique","HINGHAM","MA","1"
"02045","Standard","HULL","MA","1"
"02047","POBox","HUMAROCK","MA","1"
"02048","Standard","MANSFIELD","MA","1"
"02050","Standard","MARSHFIELD","MA","1"
"02051","POBox","MARSHFIELD HILLS","MA","1"
"02051","POBox","MARSHFLD HLS","MA","0"
"02052","Standard","MEDFIELD","MA","1"
"02053","Standard","MEDWAY","MA","1"
"02054","Standard","MILLIS","MA","1"
"02055","POBox","MINOT","MA","1"
"02055","POBox","SCITUATE","MA","0"
"02056","Standard","NORFOLK","MA","1"
"02059","POBox","NORTH MARSHFIELD","MA","1"
"02059","POBox","N MARSHFIELD","MA","0"
"02060","POBox","NORTH SCITUATE","MA","1"
"02060","POBox","N SCITUATE","MA","0"
"02060","POBox","SCITUATE","MA","0"
"02061","Standard","NORWELL","MA","1"
"02062","Standard","NORWOOD","MA","1"
"02065","POBox","OCEAN BLUFF","MA","1"
"02065","POBox","MARSHFIELD","MA","0"
"02066","Standard","SCITUATE","MA","1"
"02067","Standard","SHARON","MA","1"
"02070","POBox","SHELDONVILLE","MA","1"
"02071","Standard","SOUTH WALPOLE","MA","1"
"02072","Standard","STOUGHTON","MA","1"
"02081","Standard","WALPOLE","MA","1"
"02090","Standard","WESTWOOD","MA","1"
"02093","Standard","WRENTHAM","MA","1"
"02108","Standard","BOSTON","MA","1"
"02109","Standard","BOSTON","MA","1"
"02110","Standard","BOSTON","MA","1"
"02111","Standard","BOSTON","MA","1"
"02112","POBox","BOSTON","MA","1"
"02113","Standard","BOSTON","MA","1"
"02114","Standard","BOSTON","MA","1"
"02115","Standard","BOSTON","MA","1"
"02116","Standard","BOSTON","MA","1"
"02117","POBox","BOSTON","MA","1"
"02118","Standard","BOSTON","MA","1"
"02118","Standard","ROXBURY","MA","0"
"02119","Standard","ROXBURY","MA","1"
"02119","Standard","BOSTON","MA","0"
"02120","Standard","ROXBURY CROSSING","MA","1"
"02120","Standard","BOSTON","MA","0"
"02120","Standard","MISSION HILL","MA","0"
"02120","Standard","ROXBURY","MA","0"
"02120","Standard","ROXBURY XING","MA","0"
"02121","Standard","DORCHESTER","MA","1"
"02121","Standard","BOSTON","MA","0"
"02121","Standard","GROVE HALL","MA","0"
"02122","Standard","DORCHESTER","MA","1"
"02122","Standard","BOSTON","MA","0"
"02123","POBox","BOSTON","MA","1"
"02124","Standard","DORCHESTER CENTER","MA","1"
"02124","Standard","BOSTON","MA","0"
"02124","Standard","DORCHESTER","MA","0"
"02124","Standard","DORCHESTR CTR","MA","0"
"02125","Standard","DORCHESTER","MA","1"
"02125","Standard","BOSTON","MA","0"
"02125","Standard","UPHAMS CORNER","MA","0"
"02126","Standard","MATTAPAN","MA","1"
"02127","Standard","BOSTON","MA","1"
"02128","Standard","BOSTON","MA","1"
"02129","Standard","CHARLESTOWN","MA","1"
"02129","Standard","BOSTON","MA","0"
"02130","Standard","JAMAICA PLAIN","MA","1"
"02130","Standard","BOSTON","MA","0"
"02131","Standard","ROSLINDALE","MA","1"
"02131","Standard","BOSTON","MA","0"
"02132","Standard","WEST ROXBURY","MA","1"
"02133","Standard","BOSTON","MA","1"
"02134","Standard","ALLSTON","MA","1"
"02134","Standard","BOSTON","MA","0"
"02135","Standard","BRIGHTON","MA","1"
"02135","Standard","BOSTON","MA","0"
"02136","Standard","HYDE PARK","MA","1"
"02136","Standard","BOSTON","MA","0"
"02136","Standard","READVILLE","MA","0"
"02137","POBox","READVILLE","MA","1"
"02137","POBox","BOSTON","MA","0"
"02137","POBox","HYDE PARK","MA","0"
"02138","Standard","CAMBRIDGE","MA","1"
"02139","Standard","CAMBRIDGE","MA","1"
"02140","Standard","CAMBRIDGE","MA","1"
"02141","Standard","CAMBRIDGE","MA","1"
"02141","Standard","E CAMBRIDGE","MA","0"
"02141","Standard","EAST CAMBRIDGE","MA","0"
"02142","Standard","CAMBRIDGE","MA","1"
"02143","Standard","SOMERVILLE","MA","1"
"02144","Standard","SOMERVILLE","MA","1"
"02144","Standard","W SOMERVILLE","MA","0"
"02144","Standard","WEST SOMERVILLE","MA","0"
"02145","Standard","SOMERVILLE","MA","1"
"02145","Standard","WINTER HILL","MA","0"
"02148","Standard","MALDEN","MA","1"
"02149","Standard","EVERETT","MA","1"
"02150","Standard","CHELSEA","MA","1"
"02151","Standard","REVERE","MA","1"
"02152","Standard","WINTHROP","MA","1"
"02153","POBox","MEDFORD","MA","1"
"02153","POBox","TUFTS UNIV","MA","0"
"02153","POBox","TUFTS UNIVERSITY","MA","0"
"02155","Standard","MEDFORD","MA","1"
"02156","POBox","WEST MEDFORD","MA","1"
"02163","Standard","BOSTON","MA","1"
"02169","Standard","QUINCY","MA","1"
"02170","Standard","QUINCY","MA","1"
"02170","Standard","WOLLASTON","MA","0"
"02171","Standard","QUINCY","MA","1"
"02176","Standard","MELROSE","MA","1"
"02180","Standard","STONEHAM","MA","1"
"02184","Standard","BRAINTREE","MA","1"
"02185","POBox","BRAINTREE","MA","1"
"02186","Standard","MILTON","MA","1"
"02187","POBox","MILTON VILLAGE","MA","1"
"02187","POBox","MILTON VLG","MA","0"
"02188","Standard","WEYMOUTH","MA","1"
"02189","Standard","EAST WEYMOUTH","MA","1"
"02189","Standard","WEYMOUTH","MA","0"
"02190","Standard","SOUTH WEYMOUTH","MA","1"
"02191","Standard","NORTH WEYMOUTH","MA","1"
"02191","Standard","N WEYMOUTH","MA","0"
"02191","Standard","WEYMOUTH","MA","0"
"02196","POBox","BOSTON","MA","1"
"02199","Standard","BOSTON","MA","1"
"02201","Unique","BOSTON","MA","1"
"02203","Standard","BOSTON","MA","1"
"02204","Unique","BOSTON","MA","1"
"02205","POBox","BOSTON","MA","1"
"02206","Unique","BOSTON","MA","1"
"02210","Standard","BOSTON","MA","1"
"02211","Unique","BOSTON","MA","1"
"02212","Unique","BOSTON","MA","1"
"02215","Standard","BOSTON","MA","1"
"02217","Unique","BOSTON","MA","1"
"02222","Standard","BOSTON","MA","1"
"02228","POBox","EAST BOSTON","MA","1"
"02228","POBox","BOSTON","MA","0"
"02238","POBox","CAMBRIDGE","MA","1"
"02238","POBox","HARVARD SQ","MA","0"
"02238","POBox","HARVARD SQUARE","MA","0"
"02241","Unique","BOSTON","MA","1"
"02266","Unique","BOSTON","MA","1"
"02269","POBox","QUINCY","MA","1"
"02283","POBox","BOSTON","MA","1"
"02284","POBox","BOSTON","MA","1"
"02293","Unique","BOSTON","MA","1"
"02295","Unique","BOSTON","MA","1"
"02297","Unique","BOSTON","MA","1"
"02298","POBox","BOSTON","MA","1"
"02301","Standard","BROCKTON","MA","1"
"02302","Standard","BROCKTON","MA","1"
"02303","POBox","BROCKTON","MA","1"
"02304","POBox","BROCKTON","MA","1"
"02305","POBox","BROCKTON","MA","1"
"02322","Standard","AVON","MA","1"
"02324","Standard","BRIDGEWATER","MA","1"
"02325","Unique","BRIDGEWATER","MA","1"
"02327","POBox","BRYANTVILLE","MA","1"
"02330","Standard","CARVER","MA","1"
"02331","POBox","DUXBURY","MA","1"
"02332","Standard","DUXBURY","MA","1"
"02333","Standard","EAST BRIDGEWATER","MA","1"
"02333","Standard","E BRIDGEWATER","MA","0"
"02333","Standard","E BRIDGEWTR","MA","0"
"02334","POBox","EASTON","MA","1"
"02337","POBox","ELMWOOD","MA","1"
"02338","Standard","HALIFAX","MA","1"
"02339","Standard","HANOVER","MA","1"
"02340","Unique","HANOVER","MA","1"
"02341","Standard","HANSON","MA","1"
"02343","Standard","HOLBROOK","MA","1"
"02344","Unique","MIDDLEBORO","MA","1"
"02345","POBox","MANOMET","MA","1"
"02346","Standard","MIDDLEBORO","MA","1"
"02347","Standard","LAKEVILLE","MA","1"
"02348","Unique","LAKEVILLE","MA","1"
"02349","Unique","MIDDLEBORO","MA","1"
"02350","POBox","MONPONSETT","MA","1"
"02351","Standard","ABINGTON","MA","1"
"02355","POBox","NORTH CARVER","MA","1"
"02356","Standard","NORTH EASTON","MA","1"
"02357","Unique","NORTH EASTON","MA","1"
"02358","POBox","NORTH PEMBROKE","MA","1"
"02358","POBox","N PEMBROKE","MA","0"
"02359","Standard","PEMBROKE","MA","1"
"02360","Standard","PLYMOUTH","MA","1"
"02361","POBox","PLYMOUTH","MA","1"
"02362","POBox","PLYMOUTH","MA","1"
"02364","Standard","KINGSTON","MA","1"
"02366","POBox","SOUTH CARVER","MA","1"
"02367","Standard","PLYMPTON","MA","1"
"02368","Standard","RANDOLPH","MA","1"
"02370","Standard","ROCKLAND","MA","1"
"02375","Standard","SOUTH EASTON","MA","1"
"02379","Standard","WEST BRIDGEWATER","MA","1"
"02379","Standard","W BRIDGEWATER","MA","0"
"02381","POBox","WHITE HORSE BEACH","MA","1"
"02381","POBox","WHT HORSE BCH","MA","0"
"02382","Standard","WHITMAN","MA","1"
"02420","Standard","LEXINGTON","MA","1"
"02421","Standard","LEXINGTON","MA","1"
"02445","Standard","BROOKLINE","MA","1"
"02446","Standard","BROOKLINE","MA","1"
"02447","POBox","BROOKLINE VILLAGE","MA","1"
"02451","Standard","WALTHAM","MA","1"
"02451","Standard","NORTH WALTHAM","MA","0"
"02452","Standard","WALTHAM","MA","1"
"02452","Standard","NORTH WALTHAM","MA","0"
"02453","Standard","WALTHAM","MA","1"
"02453","Standard","SOUTH WALTHAM","MA","0"
"02454","POBox","WALTHAM","MA","1"
"02455","POBox","NORTH WALTHAM","MA","1"
"02456","POBox","NEW TOWN","MA","1"
"02457","POBox","BABSON PARK","MA","1"
"02458","Standard","NEWTON","MA","1"
"02459","Standard","NEWTON CENTER","MA","1"
"02460","Standard","NEWTONVILLE","MA","1"
"02460","Standard","NEWTON","MA","0"
"02461","Standard","NEWTON HIGHLANDS","MA","1"
"02461","Standard","NEWTON","MA","0"
"02461","Standard","NEWTON HLDS","MA","0"
"02462","Standard","NEWTON LOWER FALLS","MA","1"
"02462","Standard","NEWTON","MA","0"
"02462","Standard","NEWTON L F","MA","0"
"02462","Standard","NEWTONVILLE","MA","0"
"02464","Standard","NEWTON UPPER FALLS","MA","1"
"02464","Standard","NEWTON","MA","0"
"02464","Standard","NEWTON U F","MA","0"
"02465","Standard","WEST NEWTON","MA","1"
"02466","Standard","AUBURNDALE","MA","1"
"02467","Standard","CHESTNUT HILL","MA","1"
"02468","Standard","WABAN","MA","1"
"02471","POBox","WATERTOWN","MA","1"
"02472","Standard","WATERTOWN","MA","1"
"02472","Standard","E WATERTOWN","MA","0"
"02472","Standard","EAST WATERTOWN","MA","0"
"02474","Standard","ARLINGTON","MA","1"
"02474","Standard","E ARLINGTON","MA","0"
"02474","Standard","EAST ARLINGTON","MA","0"
"02475","POBox","ARLINGTON HEIGHTS","MA","1"
"02476","Standard","ARLINGTON","MA","1"
"02477","Unique","WATERTOWN","MA","1"
"02478","Standard","BELMONT","MA","1"
"02479","POBox","WAVERLEY","MA","1"
"02481","Standard","WELLESLEY HILLS","MA","1"
"02482","Standard","WELLESLEY","MA","1"
"02492","Standard","NEEDHAM","MA","1"
"02493","Standard","WESTON","MA","1"
"02494","Standard","NEEDHAM HEIGHTS","MA","1"
"02494","Standard","NEEDHAM","MA","0"
"02494","Standard","NEEDHAM HGTS","MA","0"
"02495","POBox","NONANTUM","MA","1"
"02495","POBox","NEWTON","MA","0"
"02532","Standard","BUZZARDS BAY","MA","1"
"02532","Standard","BOURNE","MA","0"
"02534","POBox","CATAUMET","MA","1"
"02535","Standard","CHILMARK","MA","1"
"02535","Standard","AQUINNAH","MA","0"
"02535","Standard","GAY HEAD","MA","0"
"02536","Standard","EAST FALMOUTH","MA","1"
"02536","Standard","E FALMOUTH","MA","0"
"02536","Standard","EA FALMOUTH","MA","0"
"02536","Standard","HATCHVILLE","MA","0"
"02536","Standard","TEATICKET","MA","0"
"02536","Standard","WAQUOIT","MA","0"
"02537","Standard","EAST SANDWICH","MA","1"
"02537","Standard","E SANDWICH","MA","0"
"02538","Standard","EAST WAREHAM","MA","1"
"02538","Standard","E WAREHAM","MA","0"
"02539","Standard","EDGARTOWN","MA","1"
"02540","Standard","FALMOUTH","MA","1"
"02541","POBox","FALMOUTH","MA","1"
"02542","Standard","BUZZARDS BAY","MA","1"
"02543","Standard","WOODS HOLE","MA","1"
"02552","POBox","MENEMSHA","MA","1"
"02553","POBox","MONUMENT BEACH","MA","1"
"02553","POBox","MONUMENT BCH","MA","0"
"02554","Standard","NANTUCKET","MA","1"
"02556","Standard","NORTH FALMOUTH","MA","1"
"02556","Standard","N FALMOUTH","MA","0"
"02557","Standard","OAK BLUFFS","MA","1"
"02558","POBox","ONSET","MA","1"
"02559","Standard","POCASSET","MA","1"
"02561","POBox","SAGAMORE","MA","1"
"02562","Standard","SAGAMORE BEACH","MA","1"
"02562","Standard","SAGAMORE BCH","MA","0"
"02563","Standard","SANDWICH","MA","1"
"02564","POBox","SIASCONSET","MA","1"
"02565","POBox","SILVER BEACH","MA","1"
"02565","POBox","N FALMOUTH","MA","0"
"02565","POBox","NORTH FALMOUTH","MA","0"
"02568","Standard","VINEYARD HAVEN","MA","1"
"02571","Standard","WAREHAM","MA","1"
"02573","POBox","WEST CHOP","MA","1"
"02574","POBox","WEST FALMOUTH","MA","1"
"02574","POBox","W FALMOUTH","MA","0"
"02575","POBox","WEST TISBURY","MA","1"
"02576","Standard","WEST WAREHAM","MA","1"
"02584","POBox","NANTUCKET","MA","1"
"02601","Standard","HYANNIS","MA","1"
"02630","Standard","BARNSTABLE","MA","1"
"02631","Standard","BREWSTER","MA","1"
"02632","Standard","CENTERVILLE","MA","1"
"02633","Standard","CHATHAM","MA","1"
"02634","POBox","CENTERVILLE","MA","1"
"02635","Standard","COTUIT","MA","1"
"02637","POBox","CUMMAQUID","MA","1"
"02638","Standard","DENNIS","MA","1"
"02639","Standard","DENNIS PORT","MA","1"
"02639","Standard","DENNISPORT","MA","0"
"02641","POBox","EAST DENNIS","MA","1"
"02642","Standard","EASTHAM","MA","1"
"02643","POBox","EAST ORLEANS","MA","1"
"02644","Standard","FORESTDALE","MA","1"
"02645","Standard","HARWICH","MA","1"
"02646","Standard","HARWICH PORT","MA","1"
"02647","POBox","HYANNIS PORT","MA","1"
"02648","Standard","MARSTONS MILLS","MA","1"
"02648","Standard","MARSTONS MLS","MA","0"
"02649","Standard","MASHPEE","MA","1"
"02650","Standard","NORTH CHATHAM","MA","1"
"02651","POBox","NORTH EASTHAM","MA","1"
"02652","POBox","NORTH TRURO","MA","1"
"02653","Standard","ORLEANS","MA","1"
"02655","Standard","OSTERVILLE","MA","1"
"02657","Standard","PROVINCETOWN","MA","1"
"02659","Standard","SOUTH CHATHAM","MA","1"
"02660","Standard","SOUTH DENNIS","MA","1"
"02661","POBox","SOUTH HARWICH","MA","1"
"02662","POBox","SOUTH ORLEANS","MA","1"
"02663","POBox","SOUTH WELLFLEET","MA","1"
"02663","POBox","S WELLFLEET","MA","0"
"02664","Standard","SOUTH YARMOUTH","MA","1"
"02666","POBox","TRURO","MA","1"
"02667","Standard","WELLFLEET","MA","1"
"02668","Standard","WEST BARNSTABLE","MA","1"
"02669","POBox","WEST CHATHAM","MA","1"
"02670","Standard","WEST DENNIS","MA","1"
"02671","Standard","WEST HARWICH","MA","1"
"02672","POBox","WEST HYANNISPORT","MA","1"
"02672","POBox","W HYANNISPRT","MA","0"
"02673","Standard","WEST YARMOUTH","MA","1"
"02673","Standard","W YARMOUTH","MA","0"
"02675","Standard","YARMOUTH PORT","MA","1"
"02702","Standard","ASSONET","MA","1"
"02703","Standard","ATTLEBORO","MA","1"
"02703","Standard","S ATTLEBORO","MA","0"
"02703","Standard","SOUTH ATTLEBORO","MA","0"
"02712","POBox","CHARTLEY","MA","1"
"02713","POBox","CUTTYHUNK","MA","1"
"02714","POBox","DARTMOUTH","MA","1"
"02715","Standard","DIGHTON","MA","1"
"02717","Standard","EAST FREETOWN","MA","1"
"02718","Standard","EAST TAUNTON","MA","1"
"02719","Standard","FAIRHAVEN","MA","1"
"02720","Standard","FALL RIVER","MA","1"
"02721","Standard","FALL RIVER","MA","1"
"02722","POBox","FALL RIVER","MA","1"
"02723","Standard","FALL RIVER","MA","1"
"02724","Standard","FALL RIVER","MA","1"
"02725","Standard","SOMERSET","MA","1"
"02726","Standard","SOMERSET","MA","1"
"02738","Standard","MARION","MA","1"
"02739","Standard","MATTAPOISETT","MA","1"
"02740","Standard","NEW BEDFORD","MA","1"
"02741","POBox","NEW BEDFORD","MA","1"
"02742","POBox","NEW BEDFORD","MA","1"
"02743","Standard","ACUSHNET","MA","1"
"02743","Standard","NEW BEDFORD","MA","0"
"02744","Standard","NEW BEDFORD","MA","1"
"02745","Standard","NEW BEDFORD","MA","1"
"02745","Standard","ACUSHNET","MA","0"
"02746","Standard","NEW BEDFORD","MA","1"
"02747","Standard","NORTH DARTMOUTH","MA","1"
"02747","Standard","DARTMOUTH","MA","0"
"02747","Standard","N DARTMOUTH","MA","0"
"02748","Standard","SOUTH DARTMOUTH","MA","1"
"02760","Standard","NORTH ATTLEBORO","MA","1"
"02761","POBox","NORTH ATTLEBORO","MA","1"
"02761","POBox","N ATTLEBORO","MA","0"
"02762","Standard","PLAINVILLE","MA","1"
"02763","Standard","ATTLEBORO FALLS","MA","1"
"02763","Standard","ATTLEBORO FLS","MA","0"
"02763","Standard","N ATTLEBORO","MA","0"
"02763","Standard","NORTH ATTLEBORO","MA","0"
"02764","Standard","NORTH DIGHTON","MA","1"
"02764","Standard","N DIGHTON","MA","0"
"02766","Standard","NORTON","MA","1"
"02767","Standard","RAYNHAM","MA","1"
"02768","POBox","RAYNHAM CENTER","MA","1"
"02768","POBox","RAYNHAM CTR","MA","0"
"02769","Standard","REHOBOTH","MA","1"
"02770","Standard","ROCHESTER","MA","1"
"02771","Standard","SEEKONK","MA","1"
"02777","Standard","SWANSEA","MA","1"
"02779","Standard","BERKLEY","MA","1"
"02780","Standard","TAUNTON","MA","1"
"02783","Unique","TAUNTON","MA","1"
"02790","Standard","WESTPORT","MA","1"
"02791","POBox","WESTPORT POINT","MA","1"
"02791","POBox","WESTPORT PT","MA","0"
"02801","POBox","ADAMSVILLE","RI","1"
"02802","POBox","ALBION","RI","1"
"02804","Standard","ASHAWAY","RI","1"
"02806","Standard","BARRINGTON","RI","1"
"02807","POBox","BLOCK ISLAND","RI","1"
"02807","POBox","NEW SHOREHAM","RI","0"
"02808","Standard","BRADFORD","RI","1"
"02809","Standard","BRISTOL","RI","1"
"02812","Standard","CAROLINA","RI","1"
"02812","Standard","RICHMOND","RI","0"
"02813","Standard","CHARLESTOWN","RI","1"
"02814","Standard","CHEPACHET","RI","1"
"02815","Standard","CLAYVILLE","RI","1"
"02816","Standard","COVENTRY","RI","1"
